#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags	internalFilename
6451	M+H-H2O	58461271	1	Lavandulol	Isolated	NIST	0.0	spectra/specs_ms.mgf6451	InChI=1S/C10H18O/c1-8(2)5-6-10(7-11)9(3)4/h5,10-11H,3,6-7H2,1-2,4H3	N/A	HCD	Positive	ESI	137.133	lib-00034.mgf	Bronze	3	0.985951	1.55779	0.000213623	1	NIST17	NIST	137.133	N/A	0	7	CC(=CCC(CO)C(=C)C)C	1	137.132	specs_ms.mgf	CCMSLIB00003462063	494000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1336	M+H-H2O	505486	1	Suberic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf1336	InChI=1S/C8H14O4/c9-7(10)5-3-1-2-4-6-8(11)12/h1-6H2,(H,9,10)(H,11,12)	N/A	HCD	Positive	ESI	157.086	lib-00034.mgf	Bronze	3	0.985079	0	0	1	NIST17	NIST	157.086	N/A	0	6	[H+].[H+].C(CCCC(=O)[O-])CCC(=O)[O-]	1	157.086	specs_ms.mgf	CCMSLIB00003465334	2.9712e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1400	M+H-2H2O	60047178	1	Linalool oxide	Isolated	NIST	0.0	spectra/specs_ms.mgf1400	InChI=1S/C10H18O2/c1-5-10(4)7-6-8(12-10)9(2,3)11/h5,8,11H,1,6-7H2,2-4H3	N/A	HCD	Positive	ESI	135.117	lib-00034.mgf	Bronze	3	0.985019	1.58103	0.000213623	1	NIST17	NIST	135.117	N/A	0	6	CC1(CCC(O1)C(C)(C)O)C=C	1	135.117	specs_ms.mgf	CCMSLIB00003718558	4.438e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7772	M+H-CH2O2	1132269	1	.alpha.-Methyl-DL-phenylalanine	Isolated	NIST	0.0	spectra/specs_ms.mgf7772	InChI=1S/C10H13NO2/c1-10(11,9(12)13)7-8-5-3-2-4-6-8/h2-6H,7,11H2,1H3,(H,12,13)	N/A	HCD	Positive	ESI	134.096	lib-00034.mgf	Bronze	3	0.98481	0.796528	0.000106812	1	NIST17	NIST	134.096	N/A	0	6	CC(CC1=CC=CC=C1)(C(=O)O)N	1	134.096	specs_ms.mgf	CCMSLIB00003366203	2.416e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2060	M+H-H2O	464493	1	(+)-Camphor	Isolated	NIST	0.0	spectra/specs_ms.mgf2060	InChI=1S/C10H16O/c1-9(2)7-4-5-10(9,3)8(11)6-7/h7H,4-6H2,1-3H3/t7-,10+/m1/s1	N/A	HCD	Positive	ESI	135.117	lib-00034.mgf	Bronze	3	0.984654	1.58103	0.000213623	1	NIST17	NIST	135.117	N/A	0	6	CC1(C2CCC1(C(=O)C2)C)C	1	135.117	specs_ms.mgf	CCMSLIB00003623511	507000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
9597	M+H	N/A	0	Ser Thr Met	Isolated	N/A	0.0	spectra/specs_ms.mgf9597	N/A	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	338.138	lib-00035.mgf	Bronze	3	0.984163	1.98554	0.000671387	1	METLIN	Metlin	338.138	N/A	0	17	N/A	1	338.137	specs_ms.mgf	CCMSLIB00000484527	730700	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
4351	M+H	1871199	0	LAUROYLCARNITINE	Commercial standard	Prasad	343.272	spectra/specs_ms.mgf4351	N/A	N/A	Q-Exactive Plus	Positive	LC-ESI	344.28	lib-00016.mgf	Gold	1	0.983881	1.77283	0.000610352	1	GNPS-EMBL-MCF	Alexandrov Theodore	344.28	168381	0	11	[O-]C(=O)C[C@@H](OC(=O)CCCCCCCCCCC)C[N+](C)(C)C	1	344.279	specs_ms.mgf	CCMSLIB00000577990	2.8718e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
3013	M+H-NH3	2922830	1	Spectral Match to L-Kynurenine from NIST14	Isolated	Data deposited by lfnothias	0.0	spectra/specs_ms.mgf3013	N/A	N/A	Q-TOF	Positive	ESI	192.065	lib-00032.mgf	Bronze	3	0.983262	1.0328	0.000198364	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	192.065	N/A	0	8	N/A	1	192.065	specs_ms.mgf	CCMSLIB00003136239	1.439e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3427	M+H-H2O	15935543	1	Carboxyibuprofen	Isolated	NIST	0.0	spectra/specs_ms.mgf3427	N/A	N/A	HCD	Positive	ESI	219.102	lib-00033.mgf	Bronze	3	0.983107	0.417855	9.15527e-05	1	NIST14	NIST	219.102	N/A	0	9	N/A	1	219.102	specs_ms.mgf	CCMSLIB00000266535	7.0291e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
172	M+H	104-98-3	0	UROCANATE	Commercial standard	Prasad	138.043	spectra/specs_ms.mgf172	N/A	N/A	Q-Exactive Plus	Positive	LC-ESI	139.05	lib-00016.mgf	Gold	1	0.982641	0.658416	9.15527e-05	1	GNPS-EMBL-MCF	Alexandrov Theodore	139.05	736715	0	6	C1=C(NC=N1)C=CC(=O)O	1	139.05	specs_ms.mgf	CCMSLIB00000577945	1.573e+07	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
4825	M+H	N/A	0	Val His Ile	Isolated	N/A	0.0	spectra/specs_ms.mgf4825	N/A	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	368.229	lib-00035.mgf	Bronze	3	0.982637	0.24863	9.15527e-05	1	METLIN	Metlin	368.229	N/A	0	15	N/A	1	368.229	specs_ms.mgf	CCMSLIB00000521899	2.45e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
198	M+H	102636839	1	Adipoyl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf198	InChI=1S/C13H23NO6/c1-14(2,3)9-10(8-12(17)18)20-13(19)7-5-4-6-11(15)16/h10H,4-9H2,1-3H3,(H-,15,16,17,18)/t10-/m1/s1	N/A	HCD	Positive	ESI	290.16	lib-00034.mgf	Bronze	3	0.981845	2.73455	0.000793457	1	NIST17	NIST	290.16	N/A	0	12	C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCCC(=O)O	1	290.159	specs_ms.mgf	CCMSLIB00003577999	2.10476e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3459	M+H-3H2O	123999	1	Azelaic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf3459	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	N/A	HCD	Positive	ESI	135.08	lib-00034.mgf	Bronze	3	0.981715	0.677765	9.15527e-05	1	NIST17	NIST	135.08	N/A	0	7	C(CCCC(=O)O)CCCC(=O)O	1	135.08	specs_ms.mgf	CCMSLIB00003465574	408000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3499	M+H-2H2O	566585	1	5.alpha.-Pregnane-3.alpha.,20.alpha.-diol	Isolated	NIST	0.0	spectra/specs_ms.mgf3499	InChI=1S/C21H36O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h13-19,22-23H,4-12H2,1-3H3/t13-,14+,15-,16+,17-,18+,19+,20+,21-/m1/s1	N/A	HCD	Positive	ESI	285.258	lib-00034.mgf	Bronze	3	0.981061	2.78154	0.000793457	1	NIST17	NIST	285.258	N/A	0	11	CC(C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C)O	1	285.257	specs_ms.mgf	CCMSLIB00003479392	1.03e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1088	M+H	2922830	1	Spectral Match to L-Kynurenine from NIST14	Isolated	Data deposited by mjmeehan	0.0	spectra/specs_ms.mgf1088	N/A	N/A	QqQ	Positive	ESI	209.092	lib-00032.mgf	Bronze	3	0.980376	0	0	1	GNPS-NIST14-MATCHES	Data from Gabriel Haddad	209.092	N/A	0	9	N/A	1	209.092	specs_ms.mgf	CCMSLIB00003136069	1.131e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2527	M+H-H2O	136721	1	(E,E)-Piperic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf2527	InChI=1S/C12H10O4/c13-12(14)4-2-1-3-9-5-6-10-11(7-9)16-8-15-10/h1-7H,8H2,(H,13,14)/b3-1+,4-2+	N/A	HCD	Positive	ESI	201.055	lib-00034.mgf	Bronze	3	0.980204	1.44198	0.000289917	1	NIST17	NIST	201.055	N/A	0	6	C1OC2=C(O1)C=C(C=C2)C=CC=CC(=O)O	1	201.054	specs_ms.mgf	CCMSLIB00003598774	3.3137e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2298	M+H	28047-15-6	1	phenylacetylglutamine	Other	alan_jarmusch	0.0	spectra/specs_ms.mgf2298	InChI=1S/C13H16N2O4/c14-11(16)7-6-10(13(18)19)15-12(17)8-9-4-2-1-3-5-9/h1-5,10H,6-8H2,(H2,14,16)(H,15,17)(H,18,19)/t10-/m0/s1	 	Orbitrap	Positive	LC-ESI	265.118	lib-00013.mgf	Bronze	3	0.980049	1.95686	0.000518799	1	GNPS-LIBRARY	Dorrestein	265.118	 	0	11	C1=CC=C(C=C1)CC(=O)N[C@@H](CCC(=O)N)C(=O)O	1	265.117	specs_ms.mgf	CCMSLIB00002316426	5.059e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	Urine	specs_ms.mgf
132	M+H	31023242	1	Isovaleryl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf132	InChI=1S/C12H23NO4/c1-9(2)6-12(16)17-10(7-11(14)15)8-13(3,4)5/h9-10H,6-8H2,1-5H3/t10-/m1/s1	N/A	HCD	Positive	ESI	246.17	lib-00034.mgf	Bronze	3	0.979774	1.6116	0.000396729	1	NIST17	NIST	246.17	N/A	0	6	CC(C)CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	246.17	specs_ms.mgf	CCMSLIB00003578392	1.807e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
8348	M+H	113451	1	Methylphenidate	Isolated	NIST	0.0	spectra/specs_ms.mgf8348	InChI=1S/C14H19NO2/c1-17-14(16)13(11-7-3-2-4-8-11)12-9-5-6-10-15-12/h2-4,7-8,12-13,15H,5-6,9-10H2,1H3	N/A	HCD	Positive	ESI	234.149	lib-00034.mgf	Bronze	3	0.979612	0.847171	0.000198364	1	NIST17	NIST	234.149	N/A	0	6	COC(=O)C(C1CCCCN1)C2=CC=CC=C2	1	234.149	specs_ms.mgf	CCMSLIB00003361587	2.3973e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5189	M+H-C2H4O2	53833855	1	Sabinyl acetate	Isolated	NIST	0.0	spectra/specs_ms.mgf5189	InChI=1S/C12H18O2/c1-7(2)12-5-10(12)8(3)11(6-12)14-9(4)13/h7,10-11H,3,5-6H2,1-2,4H3/t10-,11-,12+/m1/s1	N/A	HCD	Positive	ESI	135.117	lib-00034.mgf	Bronze	3	0.979612	0.790513	0.000106812	1	NIST17	NIST	135.117	N/A	0	6	CC(C)C12CC1C(=C)C(C2)OC(=O)C	1	135.117	specs_ms.mgf	CCMSLIB00003574122	342500	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6694	M+H-CO	582172	1	2,7-Dihydroxynaphthalene	Isolated	NIST	0.0	spectra/specs_ms.mgf6694	InChI=1S/C10H8O2/c11-9-3-1-7-2-4-10(12)6-8(7)5-9/h1-6,11-12H	N/A	HCD	Positive	ESI	133.065	lib-00034.mgf	Bronze	3	0.979294	1.49073	0.000198364	1	NIST17	NIST	133.065	N/A	0	6	C1=CC(=CC2=C1C=CC(=C2)O)O	1	133.065	specs_ms.mgf	CCMSLIB00003576057	4.46e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6685	M+H-CO	582172	1	2,7-Dihydroxynaphthalene	Isolated	NIST	0.0	spectra/specs_ms.mgf6685	InChI=1S/C10H8O2/c11-9-3-1-7-2-4-10(12)6-8(7)5-9/h1-6,11-12H	N/A	HCD	Positive	ESI	133.065	lib-00034.mgf	Bronze	3	0.979294	1.49073	0.000198364	1	NIST17	NIST	133.065	N/A	0	6	C1=CC(=CC2=C1C=CC(=C2)O)O	1	133.065	specs_ms.mgf	CCMSLIB00003576057	4.46e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
8087	M+H-H2O	5255174	1	Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14	Isolated	Data deposited by mjmeehan	0.0	spectra/specs_ms.mgf8087	N/A	N/A	HCD	Positive	ESI	357.278	lib-00032.mgf	Bronze	3	0.978329	2.22084	0.000793457	1	GNPS-NIST14-MATCHES	Data from Gabriel Haddad	357.278	N/A	0	17	N/A	1	357.279	specs_ms.mgf	CCMSLIB00003136744	706400	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
26	M+H	471874	1	Stachydrine	Isolated	NIST	0.0	spectra/specs_ms.mgf26	InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3	N/A	HCD	Positive	ESI	144.102	lib-00034.mgf	Bronze	3	0.978316	0.635333	9.15527e-05	1	NIST17	NIST	144.102	N/A	0	6	C[N+]1(CCCC1C(=O)[O-])C	1	144.102	specs_ms.mgf	CCMSLIB00003384831	1.364e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3793	M+H-H2O	7512176	1	Spectral Match to N-Acetyl-D-glucosamine from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf3793	N/A	N/A	Q-TOF	Positive	ESI	204.086	lib-00032.mgf	Bronze	3	0.978117	2.46729	0.00050354	1	GNPS-NIST14-MATCHES	Data from Chris Turck	204.086	N/A	0	9	N/A	1	204.087	specs_ms.mgf	CCMSLIB00003139889	1.8462e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
10013	M+H-C8H15NO6	35061508	1	N,N'-Diacetylchitobiose	Isolated	NIST	0.0	spectra/specs_ms.mgf10013	InChI=1S/C16H28N2O11/c1-6(22)17-8(3-19)12(25)15(9(24)4-20)29-16-11(18-7(2)23)14(27)13(26)10(5-21)28-16/h3,8-16,20-21,24-27H,4-5H2,1-2H3,(H,17,22)(H,18,23)/t8-,9+,10+,11+,12+,13+,14+,15+,16-/m0/s1	N/A	HCD	Positive	ESI	204.087	lib-00034.mgf	Bronze	3	0.978091	0.971961	0.000198364	1	NIST17	NIST	204.087	N/A	0	9	CC(=O)NC1C(C(C(OC1OC(C(CO)O)C(C(C=O)NC(=O)C)O)CO)O)O	1	204.086	specs_ms.mgf	CCMSLIB00003651315	3.601e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
158	M+H	3386183	1	Spectral Match to Nonaethylene glycol from NIST14	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf158	N/A	N/A	QqQ	Positive	ESI	415.254	lib-00032.mgf	Bronze	3	0.978056	1.17586	0.000488281	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	415.254	N/A	0	12	N/A	1	415.254	specs_ms.mgf	CCMSLIB00003137287	2.4153e+08	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3898	M+H	31023242	1	Isovaleryl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf3898	InChI=1S/C12H23NO4/c1-9(2)6-12(16)17-10(7-11(14)15)8-13(3,4)5/h9-10H,6-8H2,1-5H3/t10-/m1/s1	N/A	HCD	Positive	ESI	246.17	lib-00034.mgf	Bronze	3	0.977718	2.0455	0.00050354	1	NIST17	NIST	246.17	N/A	0	6	CC(C)CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	246.169	specs_ms.mgf	CCMSLIB00003578392	3.645e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
315	M+H	5579668	1	Spectral Match to Decaethylene glycol from NIST14	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf315	N/A	N/A	QqQ	Positive	ESI	459.28	lib-00032.mgf	Bronze	3	0.977258	0.664466	0.000305176	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	459.28	N/A	0	6	N/A	1	459.28	specs_ms.mgf	CCMSLIB00003135910	9.9243e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5845	M+H	2922830	1	Spectral Match to L-Kynurenine from NIST14	Isolated	Data deposited by mjmeehan	0.0	spectra/specs_ms.mgf5845	N/A	N/A	Q-TOF	Positive	ESI	209.092	lib-00032.mgf	Bronze	3	0.976931	0.437859	9.15527e-05	1	GNPS-NIST14-MATCHES	Data from Gabriel Haddad	209.092	N/A	0	8	N/A	1	209.092	specs_ms.mgf	CCMSLIB00003136099	1.379e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
9622	[M+H]+	N/A	1	BIOTIN	isolated	MoNA:VF-NPL-QEHF028111	0.0	spectra/specs_ms.mgf9622	InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1	N/A	ESI-QFT	positive	N/A	245.095	lib-00029.mgf	Bronze	3	0.976583	0	0	1	MONA	MoNA	245.095	N/A	0	10	N/A	1	245.095	specs_ms.mgf	CCMSLIB00004721692	9.393e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5599	M+H-H2O	464493	1	(+)-Camphor	Isolated	NIST	0.0	spectra/specs_ms.mgf5599	InChI=1S/C10H16O/c1-9(2)7-4-5-10(9,3)8(11)6-7/h7H,4-6H2,1-3H3/t7-,10+/m1/s1	N/A	HCD	Positive	ESI	135.117	lib-00034.mgf	Bronze	3	0.976518	0.790513	0.000106812	1	NIST17	NIST	135.117	N/A	0	6	CC1(C2CCC1(C(=O)C2)C)C	1	135.117	specs_ms.mgf	CCMSLIB00003623509	4.394e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5752	2M+Na	492615	1	Spectral Match to .beta.-D-Glucose from NIST14	Isolated	Data deposited by aedlund	0.0	spectra/specs_ms.mgf5752	N/A	N/A	QqQ	Positive	ESI	383.116	lib-00032.mgf	Bronze	3	0.975706	0.477937	0.000183105	1	GNPS-NIST14-MATCHES	Data from Edlund, McLean, Dorrestein	383.116	N/A	0	7	N/A	1	383.116	specs_ms.mgf	CCMSLIB00003137295	1.37231e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1414	M+H-C5H12O	489418	1	(-)-Globulol	Isolated	NIST	0.0	spectra/specs_ms.mgf1414	InChI=1S/C15H26O/c1-9-5-6-10-12(9)13-11(14(13,2)3)7-8-15(10,4)16/h9-13,16H,5-8H2,1-4H3/t9-,10-,11-,12-,13-,15-/m1/s1	N/A	HCD	Positive	ESI	135.117	lib-00034.mgf	Bronze	3	0.975562	0.790513	0.000106812	1	NIST17	NIST	135.117	N/A	0	6	CC1CCC2C1C3C(C3(C)C)CCC2(C)O	1	135.117	specs_ms.mgf	CCMSLIB00003627364	362200	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
250	M+H	85449	1	Spectral Match to Phthalic anhydride from NIST14	Isolated	Data deposited by lfnothias	0.0	spectra/specs_ms.mgf250	N/A	N/A	HCD	Positive	ESI	149.023	lib-00032.mgf	Bronze	3	0.975215	0.716745	0.000106812	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	149.023	N/A	0	6	N/A	1	149.023	specs_ms.mgf	CCMSLIB00003138998	7.343e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
507	[M+H]+	N/A	1	RIBOFLAVIN	isolated	MoNA:VF-NPL-QEHF002959	0.0	spectra/specs_ms.mgf507	InChI=1S/C17H20N4O6/c1-7-3-9-10(4-8(7)2)21(5-11(23)14(25)12(24)6-22)15-13(18-9)16(26)20-17(27)19-15/h3-4,11-12,14,22-25H,5-6H2,1-2H3,(H,20,26,27)/t11-,12+,14-/m0/s1	N/A	ESI-QFT	positive	N/A	377.146	lib-00029.mgf	Bronze	3	0.975084	1.61834	0.000610352	1	MONA	MoNA	377.146	N/A	0	17	N/A	1	377.145	specs_ms.mgf	CCMSLIB00004694022	1.6544e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
10351	M+H	2457-80-9	0	5'-METHYLTHIOADENOSINE	Commercial standard	Prasad	297.09	spectra/specs_ms.mgf10351	N/A	N/A	Q-Exactive Plus	Positive	LC-ESI	298.1	lib-00016.mgf	Gold	1	0.974426	13.4109	0.0039978	1	GNPS-EMBL-MCF	Alexandrov Theodore	298.1	439176	0	7	CSCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)O	1	298.096	specs_ms.mgf	CCMSLIB00000577895	1.4237e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
3058	[M+H]+	131-57-7	1	MassbankEU:SM814303 Oxybenzone|2-hydroxy-4-methoxy-benzophenone|(2-hydroxy-4-methoxyphenyl)-phenylmethanone	Isolated	Massbank	0.0	spectra/specs_ms.mgf3058	1S/C14H12O3/c1-17-11-7-8-12(13(15)9-11)14(16)10-5-3-2-4-6-10/h2-9,15H,1H3	N/A	LC-ESI-QFT	Positive	ESI	229.086	lib-00012.mgf	Bronze	3	0.974389	1.33215	0.000305176	1	MASSBANKEU	Massbank EU	229.086	N/A	0	6	COC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1	1	229.086	specs_ms.mgf	CCMSLIB00000841552	2.80257e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5732	2M+Na	492615	1	Spectral Match to .beta.-D-Glucose from NIST14	Isolated	Data deposited by aedlund	0.0	spectra/specs_ms.mgf5732	N/A	N/A	QqQ	Positive	ESI	383.116	lib-00032.mgf	Bronze	3	0.974163	0.477937	0.000183105	1	GNPS-NIST14-MATCHES	Data from Edlund, McLean, Dorrestein	383.116	N/A	0	6	N/A	1	383.116	specs_ms.mgf	CCMSLIB00003137295	8.3689e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
498	M+H	N/A	1	sphingosin C16 (Artifact)-emf	Crude	N/A	0.0	spectra/specs_ms.mgf498	N/A	N/A	Orbitrap	Positive	LC-ESI	274.274	lib-00013.mgf	Bronze	3	0.973144	1.78027	0.000488281	1	GNPS-LIBRARY	emf	274.274	 	0	9	N/A	1	274.273	specs_ms.mgf	CCMSLIB00005463721	1.86e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3331	M+NH4	81254	1	Spectral Match to Cholic acid from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf3331	N/A	N/A	QqQ	Positive	ESI	426.321	lib-00032.mgf	Bronze	3	0.972557	0	0	1	GNPS-NIST14-MATCHES	Data from Joshua Wollam	426.321	N/A	0	22	N/A	1	426.321	specs_ms.mgf	CCMSLIB00003137151	4.2713e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
76	M+H	N/A	1	L-Tryptophan	Commercial	SaldanhaLL	0.0	spectra/specs_ms.mgf76	N/A	N/A	Orbitrap	Positive	LC-ESI	205.097	lib-00013.mgf	Bronze	3	0.972328	0.446387	9.15527e-05	1	GNPS-LIBRARY	Wolfender/Ferreira	205.097	 	0	8	N/A	1	205.097	specs_ms.mgf	CCMSLIB00005716772	1.1551e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3313	M+H	31023242	1	Isovaleryl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf3313	InChI=1S/C12H23NO4/c1-9(2)6-12(16)17-10(7-11(14)15)8-13(3,4)5/h9-10H,6-8H2,1-5H3/t10-/m1/s1	N/A	HCD	Positive	ESI	246.17	lib-00034.mgf	Bronze	3	0.972281	1.6116	0.000396729	1	NIST17	NIST	246.17	N/A	0	6	CC(C)CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	246.17	specs_ms.mgf	CCMSLIB00003578392	2.9776e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
10421	M+H	N/A	0	2,6-Dimethyl-2,4E,6E-octatriene	Isolated	N/A	0.0	spectra/specs_ms.mgf10421	N/A	N/A	LC-ESI-QTOF	Positive-10eV	LC-ESI	137.132	lib-00035.mgf	Bronze	3	0.972209	1.33525	0.000183105	1	METLIN	Metlin	137.132	N/A	0	6	N/A	1	137.132	specs_ms.mgf	CCMSLIB00000510665	1.721e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5470	M+H-C4H8O3	54419317	1	Fenirofibrate	Isolated	NIST	0.0	spectra/specs_ms.mgf5470	InChI=1S/C17H17ClO4/c1-17(2,16(20)21)22-14-9-5-12(6-10-14)15(19)11-3-7-13(18)8-4-11/h3-10,15,19H,1-2H3,(H,20,21)	N/A	HCD	Positive	ESI	217.042	lib-00034.mgf	Bronze	3	0.972177	0.492125	0.000106812	1	NIST17	NIST	217.042	N/A	0	7	CC(C)(C(=O)O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)O	1	217.041	specs_ms.mgf	CCMSLIB00003604201	386000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5041	M+H-2H2O	22567368	1	Bisabolol oxide A	Isolated	NIST	0.0	spectra/specs_ms.mgf5041	InChI=1S/C15H26O2/c1-11-5-7-12(8-6-11)15(4)10-9-13(16)14(2,3)17-15/h5,12-13,16H,6-10H2,1-4H3/t12-,13+,15+/m1/s1	N/A	HCD	Positive	ESI	203.179	lib-00034.mgf	Bronze	3	0.971938	0.976301	0.000198364	1	NIST17	NIST	203.179	N/A	0	10	CC1=CCC(CC1)C2(CCC(C(O2)(C)C)O)C	1	203.179	specs_ms.mgf	CCMSLIB00003559446	4.61e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6305	M+H	25518-54-1	0	Dodecanoylcarnitine	Isolated	N/A	0.0	spectra/specs_ms.mgf6305	InChI=1S/C19H37NO4/c1-5-6-7-8-9-10-11-12-13-14-19(23)24-17(15-18(21)22)16-20(2,3)4/h17H,5-16H2,1-4H3/t17-/m1/s1	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	344.279	lib-00035.mgf	Bronze	3	0.971734	0.886419	0.000305176	1	METLIN	Metlin	344.279	N/A	0	7	N/A	1	344.28	specs_ms.mgf	CCMSLIB00000491102	591100	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
